Zaman,Temiz_Voltaj,Bozuk_Voltaj
2026-01-05 01:00:00,10.53131405933943,10.53131405933943
2026-01-05 02:00:00,10.419716381666623,10.419716381666623
2026-01-05 03:00:00,10.585147107742683,10.585147107742683
2026-01-05 04:00:00,10.340816099739971,10.340816099739971
2026-01-05 05:00:00,10.027798052083696,10.027798052083696
2026-01-05 06:00:00,10.309370073260226,10.309370073260226
2026-01-05 07:00:00,10.236466726802888,17.2918218576216
2026-01-05 08:00:00,9.899187666210244,9.899187666210244
2026-01-05 09:00:00,10.244357211736626,10.244357211736626
2026-01-05 10:00:00,9.879159049558442,9.879159049558442
2026-01-05 11:00:00,10.278536389334999,10.278536389334999
2026-01-05 12:00:00,9.847417601588475,9.847417601588475
2026-01-05 13:00:00,10.348033998180592,10.348033998180592
2026-01-05 14:00:00,9.936884145649259,9.936884145649259
2026-01-05 15:00:00,9.815971435958923,9.815971435958923
2026-01-05 16:00:00,10.043797466136887,10.043797466136887
2026-01-05 17:00:00,9.902519005586766,9.902519005586766
2026-01-05 18:00:00,10.293079481674035,10.293079481674035
2026-01-05 19:00:00,9.97751381245489,9.97751381245489
2026-01-05 20:00:00,10.085575591069551,10.085575591069551
2026-01-05 21:00:00,9.93019611680824,9.93019611680824
2026-01-05 22:00:00,10.085246920010961,10.085246920010961
2026-01-05 23:00:00,10.114609497850601,10.114609497850601
2026-01-06 00:00:00,10.219858190866603,10.219858190866603
2026-01-06 01:00:00,10.00984413351317,10.00984413351317
2026-01-06 02:00:00,10.119355315451836,10.119355315451836
2026-01-06 03:00:00,9.923539734984317,9.923539734984317
2026-01-06 04:00:00,10.033780180184667,10.033780180184667
2026-01-06 05:00:00,10.306058565190787,10.306058565190787
2026-01-06 06:00:00,10.357770888736928,10.357770888736928
2026-01-06 07:00:00,10.37129538738794,10.37129538738794
2026-01-06 08:00:00,10.497475042905377,10.497475042905377
2026-01-06 09:00:00,10.504882267349597,10.504882267349597
2026-01-06 10:00:00,10.656901385548418,10.656901385548418
2026-01-06 11:00:00,10.810441896763082,10.810441896763082
2026-01-06 12:00:00,10.803352197544232,10.803352197544232
2026-01-06 13:00:00,10.67065090302498,4.271070166108654
2026-01-06 14:00:00,10.41830964191887,10.41830964191887
2026-01-06 15:00:00,10.66267033916165,10.66267033916165
2026-01-06 16:00:00,10.952970622843942,10.952970622843942
2026-01-06 17:00:00,11.012277018824214,11.012277018824214
2026-01-06 18:00:00,11.353109100653667,11.353109100653667
2026-01-06 19:00:00,10.925382936216575,10.925382936216575
2026-01-06 20:00:00,10.99919773018658,10.99919773018658
2026-01-06 21:00:00,10.9710378278686,10.9710378278686
2026-01-06 22:00:00,11.15986319094391,11.15986319094391
2026-01-06 23:00:00,11.167199686161377,11.167199686161377
2026-01-07 00:00:00,11.560705147721285,11.560705147721285
2026-01-07 01:00:00,11.450463130205065,11.450463130205065
2026-01-07 02:00:00,11.833737308266873,11.833737308266873
2026-01-07 03:00:00,11.7111995473755,11.7111995473755
2026-01-07 04:00:00,12.01082237721234,12.01082237721234
2026-01-07 05:00:00,11.860244533629182,11.860244533629182
2026-01-07 06:00:00,12.051543989762381,12.051543989762381
2026-01-07 07:00:00,11.617158621353932,11.617158621353932
2026-01-07 08:00:00,12.010969103740834,12.010969103740834
2026-01-07 09:00:00,12.089623563739766,12.089623563739766
2026-01-07 10:00:00,12.323261387163349,12.323261387163349
2026-01-07 11:00:00,12.698589758619923,7.088016702494594
2026-01-07 12:00:00,12.539468688213432,12.539468688213432
2026-01-07 13:00:00,12.837109587776862,12.837109587776862
2026-01-07 14:00:00,12.19510625440883,12.19510625440883
2026-01-07 15:00:00,12.606879514296583,12.606879514296583
2026-01-07 16:00:00,13.221538787681883,13.221538787681883
2026-01-07 17:00:00,13.128074328093332,13.128074328093332
2026-01-07 18:00:00,12.755115970010804,12.755115970010804
2026-01-07 19:00:00,12.88650014839511,12.88650014839511
2026-01-07 20:00:00,13.045576846680143,13.045576846680143
2026-01-07 21:00:00,13.16321437155756,13.16321437155756
2026-01-07 22:00:00,13.153979667997756,13.153979667997756
2026-01-07 23:00:00,13.343200969275092,13.343200969275092
2026-01-08 00:00:00,13.312800397899943,13.312800397899943
2026-01-08 01:00:00,13.364307261728326,13.364307261728326
2026-01-08 02:00:00,13.702881264901979,13.702881264901979
2026-01-08 03:00:00,13.344931819066568,13.344931819066568
2026-01-08 04:00:00,13.57129894589165,13.57129894589165
2026-01-08 05:00:00,13.674526823357382,13.674526823357382
2026-01-08 06:00:00,13.604359062821514,13.604359062821514
2026-01-08 07:00:00,13.28651388280709,13.28651388280709
2026-01-08 08:00:00,13.842381221333854,13.842381221333854
2026-01-08 09:00:00,13.792204773020792,13.792204773020792
2026-01-08 10:00:00,13.46176022596064,13.46176022596064
2026-01-08 11:00:00,13.471405351988874,13.471405351988874
2026-01-08 12:00:00,14.023589096095693,14.023589096095693
2026-01-08 13:00:00,13.72886638152217,13.72886638152217
2026-01-08 14:00:00,13.58488261301734,13.58488261301734
2026-01-08 15:00:00,14.11037079116684,14.11037079116684
2026-01-08 16:00:00,14.12816933344639,14.12816933344639
2026-01-08 17:00:00,13.791451986122974,13.791451986122974
2026-01-08 18:00:00,14.136656504611022,14.136656504611022
2026-01-08 19:00:00,14.016682597256745,14.016682597256745
2026-01-08 20:00:00,14.106778323881395,14.106778323881395
2026-01-08 21:00:00,14.026791542057763,14.026791542057763
2026-01-08 22:00:00,14.359955804815057,14.359955804815057
2026-01-08 23:00:00,13.54561031315993,13.54561031315993
2026-01-09 00:00:00,14.096223476735224,14.096223476735224
2026-01-09 01:00:00,13.858055240196194,13.858055240196194
2026-01-09 02:00:00,13.903938027044893,13.903938027044893
2026-01-09 03:00:00,13.934857827543714,13.934857827543714
2026-01-09 04:00:00,14.123013673540523,14.123013673540523
2026-01-09 05:00:00,13.600738714492477,13.600738714492477
2026-01-09 06:00:00,13.842462518210898,13.842462518210898
2026-01-09 07:00:00,13.782479637265364,13.782479637265364
2026-01-09 08:00:00,13.733586138873337,7.960822290294501
2026-01-09 09:00:00,13.903668390586574,16.329639715528568
2026-01-09 10:00:00,13.622788434365221,9.226677328477145
2026-01-09 11:00:00,13.388415336903407,21.680856549948647
2026-01-09 12:00:00,14.007137897888851,21.1259325196745
2026-01-09 13:00:00,13.751605034045951,13.797920039238145
2026-01-09 14:00:00,13.740590036451756,15.120475923632895
2026-01-09 15:00:00,13.35051144048601,15.873345758358978
2026-01-09 16:00:00,13.334203104046294,16.085366854712866
2026-01-09 17:00:00,13.082999336716945,16.917165134392945
2026-01-09 18:00:00,13.045121597517682,10.075796527677916
2026-01-09 19:00:00,13.148475726889599,-2.990996822148145
2026-01-09 20:00:00,13.057388067917234,15.26180370285358
2026-01-09 21:00:00,13.16979148064788,11.616876087242787
2026-01-09 22:00:00,12.815096316027969,20.1416997109209
2026-01-09 23:00:00,12.802012344717825,10.366526494579928
2026-01-10 00:00:00,13.044076759194295,23.710913060232187
2026-01-10 01:00:00,12.910000268228677,15.835308383167742
2026-01-10 02:00:00,12.44394595342333,9.791939441183924
2026-01-10 03:00:00,12.458623256721435,9.317388418373007
2026-01-10 04:00:00,12.624816197912025,16.39687437573882
2026-01-10 05:00:00,12.089708589625634,14.412982538869025
2026-01-10 06:00:00,12.245138336805239,6.80563301485803
2026-01-10 07:00:00,12.067722784364147,19.433444694884063
2026-01-10 08:00:00,12.114660606182705,14.882944535466747
2026-01-10 09:00:00,12.069188456209954,9.41137522530559
2026-01-10 10:00:00,12.072808517401247,17.468796540257543
2026-01-10 11:00:00,11.882437124716185,11.996092145084285
2026-01-10 12:00:00,11.986370079359943,17.94176113067136
2026-01-10 13:00:00,11.4879496781659,5.876697189745914
2026-01-10 14:00:00,11.485358570148323,4.712976333966178
2026-01-10 15:00:00,11.391812956117601,9.356873661574198
2026-01-10 16:00:00,11.590262795808632,15.091474413094998
2026-01-10 17:00:00,11.166367514840864,12.935647532196423
2026-01-10 18:00:00,11.3054616221047,17.539900148946163
2026-01-10 19:00:00,11.174046173836633,12.524902652219316
2026-01-10 20:00:00,11.152739597721263,18.384006962485024
2026-01-10 21:00:00,11.377718821877693,6.373249882255534
2026-01-10 22:00:00,10.894246605513427,3.199426841898923
2026-01-10 23:00:00,11.108566895198507,13.718726673795627
2026-01-11 00:00:00,11.211148878592478,8.528848926009209
2026-01-11 01:00:00,10.712655247862246,9.383384123210094
2026-01-11 02:00:00,10.965353525983735,11.33701252507302
2026-01-11 03:00:00,10.658155777786757,9.602051347391496
2026-01-11 04:00:00,10.466645076650634,2.4041259940710216
2026-01-11 05:00:00,10.456620389668554,12.5033314189444
2026-01-11 06:00:00,10.614598742284372,14.068948734913237
2026-01-11 07:00:00,10.66382494938851,10.222255970460916
2026-01-11 08:00:00,10.61732831565188,0.8901699580741589
2026-01-11 09:00:00,10.361391055947307,12.588210755112268
2026-01-11 10:00:00,10.343263445976765,11.071236022600496
2026-01-11 11:00:00,10.16605806987075,5.892467946140488
2026-01-11 12:00:00,10.27617881623658,13.09975332149605
2026-01-11 13:00:00,10.042657800642461,10.457080109284101
2026-01-11 14:00:00,9.766219955538832,7.077195886858023
2026-01-11 15:00:00,10.15788569040529,9.350570207638201
2026-01-11 16:00:00,10.025266562134757,7.9111310385335605
2026-01-11 17:00:00,10.244221973690774,13.585882948196483
2026-01-11 18:00:00,10.219953238450696,12.912010201053942
2026-01-11 19:00:00,10.129140086806204,8.682919699902836
2026-01-11 20:00:00,9.826100236812698,1.770254121635329
2026-01-11 21:00:00,9.995790908348775,2.924034424366054
2026-01-11 22:00:00,9.869157952564906,2.7568471430859613
2026-01-11 23:00:00,10.2945149559549,13.217005855417476
2026-01-12 00:00:00,9.796064786277702,14.737841419823631
2026-01-12 01:00:00,10.170491289287805,9.26774218097023
2026-01-12 02:00:00,10.15912891760772,12.775118974129171
2026-01-12 03:00:00,10.06063077918784,14.80741607976986
2026-01-12 04:00:00,9.82914821821499,14.341348054276658
2026-01-12 05:00:00,10.386313659123966,8.860383971461165
2026-01-12 06:00:00,9.916439900657089,11.734209265090456
2026-01-12 07:00:00,10.196579958253007,5.670013853124221
2026-01-12 08:00:00,10.394002536412302,15.242060806575708
2026-01-12 09:00:00,10.261787314472638,2.0983750818969913
2026-01-12 10:00:00,10.209766250324936,16.179492634218477
2026-01-12 11:00:00,9.882454429083754,10.138107775502837
2026-01-12 12:00:00,10.391118184261178,12.571597600274131
2026-01-12 13:00:00,10.546394072879943,10.545053263441794
2026-01-12 14:00:00,10.145321107545168,9.622757350902258
2026-01-12 15:00:00,10.415729490443109,3.9608091670094865
2026-01-12 16:00:00,10.28013489942315,7.161077166849942
2026-01-12 17:00:00,10.718531409753973,13.615999796001134
2026-01-12 18:00:00,10.59747715750673,14.999139397999514
2026-01-12 19:00:00,10.323965316247868,3.7876228908408773
2026-01-12 20:00:00,10.395760418878544,18.93737907509218
2026-01-12 21:00:00,10.948064108630293,12.49473369863535
2026-01-12 22:00:00,10.621025761518444,13.326979381845728
2026-01-12 23:00:00,11.159331060854642,15.035543679428917
2026-01-13 00:00:00,11.031193874134232,12.660130175911823
2026-01-13 01:00:00,11.128644526276334,10.818385980279924
2026-01-13 02:00:00,11.296777139378577,6.979610329405541
2026-01-13 03:00:00,10.936556820469507,14.37728458437422
2026-01-13 04:00:00,11.131778506757252,10.216912304980854
2026-01-13 05:00:00,10.98226068821314,7.25659771089098
2026-01-13 06:00:00,11.339414969486578,13.15109482614447
2026-01-13 07:00:00,11.476658083323471,8.78093076955929
2026-01-13 08:00:00,11.908644508768376,8.950767085548556
2026-01-13 09:00:00,11.624348814571047,21.346792431898997
2026-01-13 10:00:00,11.393566488169114,9.0392879424336
2026-01-13 11:00:00,11.898959073427411,14.036382285292836
2026-01-13 12:00:00,11.446058494673371,11.446058494673371
2026-01-13 13:00:00,12.281172317323003,12.281172317323003
2026-01-13 14:00:00,12.109222521976097,12.109222521976097
2026-01-13 15:00:00,11.978092484587844,11.978092484587844
2026-01-13 16:00:00,12.187877282508152,12.187877282508152
2026-01-13 17:00:00,12.095382736712534,12.095382736712534
2026-01-13 18:00:00,12.292154986434163,12.292154986434163
2026-01-13 19:00:00,12.536979451796121,12.536979451796121
2026-01-13 20:00:00,12.572210902612994,12.572210902612994
2026-01-13 21:00:00,12.901163586468067,12.901163586468067
2026-01-13 22:00:00,12.82563915896814,12.82563915896814
2026-01-13 23:00:00,12.903202558097469,12.903202558097469
2026-01-14 00:00:00,12.870349450313729,12.870349450313729
2026-01-14 01:00:00,12.68719327871017,12.68719327871017
2026-01-14 02:00:00,13.09697662470242,13.09697662470242
2026-01-14 03:00:00,13.213384121525499,22.27642898916421
2026-01-14 04:00:00,13.395879225626805,13.395879225626805
2026-01-14 05:00:00,13.378897076462438,13.378897076462438
2026-01-14 06:00:00,13.203699642692133,13.203699642692133
2026-01-14 07:00:00,13.383318577714771,13.383318577714771
2026-01-14 08:00:00,13.357864227220237,13.357864227220237
2026-01-14 09:00:00,13.153840458313422,13.153840458313422
2026-01-14 10:00:00,13.612107805758134,13.612107805758134
2026-01-14 11:00:00,13.620303285888376,13.620303285888376
2026-01-14 12:00:00,13.39229727705069,13.39229727705069
2026-01-14 13:00:00,13.443120353733205,13.443120353733205
2026-01-14 14:00:00,14.13621111445852,14.13621111445852
2026-01-14 15:00:00,13.300946284679084,13.300946284679084
2026-01-14 16:00:00,13.728280684739829,13.728280684739829
2026-01-14 17:00:00,13.70068748401856,13.70068748401856
2026-01-14 18:00:00,13.943867989864602,13.943867989864602
2026-01-14 19:00:00,13.770162280216173,13.770162280216173
2026-01-14 20:00:00,14.191238298236966,14.191238298236966
2026-01-14 21:00:00,14.116920269395584,14.116920269395584
2026-01-14 22:00:00,14.023388997827292,27.892796674376296
2026-01-14 23:00:00,13.69221041377863,13.69221041377863
2026-01-15 00:00:00,13.700173338192089,13.700173338192089
2026-01-15 01:00:00,13.861017913982193,13.861017913982193
2026-01-15 02:00:00,14.336498619885774,14.336498619885774
2026-01-15 03:00:00,13.791668543505024,13.791668543505024
2026-01-15 04:00:00,13.865053038342651,13.865053038342651
2026-01-15 05:00:00,13.620651187027095,13.620651187027095
2026-01-15 06:00:00,14.004045863930537,14.004045863930537
2026-01-15 07:00:00,13.931754136728841,2.2006501766918642
2026-01-15 08:00:00,13.804661197744903,13.804661197744903
2026-01-15 09:00:00,13.988799637752061,13.988799637752061
2026-01-15 10:00:00,14.031065737441187,14.031065737441187
2026-01-15 11:00:00,14.110654320469283,14.110654320469283
2026-01-15 12:00:00,13.69570247703294,13.69570247703294
2026-01-15 13:00:00,13.548287687429845,13.548287687429845
2026-01-15 14:00:00,13.582717593570218,13.582717593570218
2026-01-15 15:00:00,13.739987867867171,13.739987867867171
2026-01-15 16:00:00,13.68180326081194,13.68180326081194
2026-01-15 17:00:00,13.760349123693398,13.760349123693398
2026-01-15 18:00:00,13.883079295828821,13.883079295828821
2026-01-15 19:00:00,13.369104014350608,13.369104014350608
2026-01-15 20:00:00,13.729223105905985,13.729223105905985
2026-01-15 21:00:00,13.527845254497054,13.527845254497054
2026-01-15 22:00:00,13.370225683662648,13.370225683662648
2026-01-15 23:00:00,13.381704511207504,13.381704511207504
2026-01-16 00:00:00,13.18662111796809,13.18662111796809
2026-01-16 01:00:00,13.287572596722804,13.287572596722804
2026-01-16 02:00:00,13.126801682533827,13.126801682533827
2026-01-16 03:00:00,13.116983081402378,13.116983081402378
2026-01-16 04:00:00,13.35994280489252,13.35994280489252
2026-01-16 05:00:00,12.733469875921422,12.733469875921422
2026-01-16 06:00:00,12.690819093269248,12.690819093269248
2026-01-16 07:00:00,13.078982749884574,13.078982749884574
2026-01-16 08:00:00,12.56613880166412,12.56613880166412
2026-01-16 09:00:00,12.438180924912439,12.438180924912439
2026-01-16 10:00:00,12.071695473081073,12.071695473081073
2026-01-16 11:00:00,12.134883213358432,12.134883213358432
2026-01-16 12:00:00,12.146220298741099,12.146220298741099
2026-01-16 13:00:00,12.391325589266627,12.391325589266627
2026-01-16 14:00:00,12.086451031018665,12.086451031018665
2026-01-16 15:00:00,11.972739605782504,-2.5122027823645574
2026-01-16 16:00:00,12.010267103424889,12.010267103424889
2026-01-16 17:00:00,11.624342003160839,11.624342003160839
2026-01-16 18:00:00,11.673173006838127,11.673173006838127
2026-01-16 19:00:00,11.44721342024212,11.44721342024212
2026-01-16 20:00:00,11.81737849553475,11.81737849553475
2026-01-16 21:00:00,11.403082958414377,11.403082958414377
2026-01-16 22:00:00,11.646670287951608,11.646670287951608
2026-01-16 23:00:00,11.553019926369473,11.553019926369473
2026-01-17 00:00:00,10.986406494780208,10.986406494780208
2026-01-17 01:00:00,11.50665741899507,11.50665741899507
2026-01-17 02:00:00,11.072283628866607,11.072283628866607
2026-01-17 03:00:00,11.340820563004254,11.340820563004254
2026-01-17 04:00:00,11.181387645003799,11.181387645003799
2026-01-17 05:00:00,10.817238343194779,10.817238343194779
2026-01-17 06:00:00,10.970804820944865,10.970804820944865
2026-01-17 07:00:00,10.973898265298914,10.973898265298914
2026-01-17 08:00:00,10.744909024795174,10.744909024795174
2026-01-17 09:00:00,10.917793714676968,10.917793714676968
2026-01-17 10:00:00,11.251223847255087,11.251223847255087
2026-01-17 11:00:00,10.618996512091714,10.618996512091714
2026-01-17 12:00:00,10.880219401800964,10.880219401800964
2026-01-17 13:00:00,10.277105652121735,10.277105652121735
2026-01-17 14:00:00,10.54662504648365,10.54662504648365
2026-01-17 15:00:00,10.316217072264099,10.316217072264099
2026-01-17 16:00:00,10.207112565738754,10.207112565738754
2026-01-17 17:00:00,10.016909825804877,10.016909825804877
2026-01-17 18:00:00,10.289822143628454,10.289822143628454
2026-01-17 19:00:00,10.457639138034056,10.457639138034056
2026-01-17 20:00:00,10.094186897029122,10.094186897029122
2026-01-17 21:00:00,9.856855102768419,9.856855102768419
2026-01-17 22:00:00,9.870348049491053,9.870348049491053
2026-01-17 23:00:00,9.834999914154254,9.834999914154254
2026-01-18 00:00:00,10.112277853154955,10.112277853154955
2026-01-18 01:00:00,9.968228215033687,9.968228215033687
2026-01-18 02:00:00,10.065109452926334,10.065109452926334
2026-01-18 03:00:00,10.193666974708353,10.193666974708353
2026-01-18 04:00:00,10.007519339557899,10.007519339557899
2026-01-18 05:00:00,9.972333442097053,9.972333442097053
2026-01-18 06:00:00,10.304993345340126,10.304993345340126
2026-01-18 07:00:00,9.800308020297708,9.800308020297708
2026-01-18 08:00:00,10.197508731757056,10.197508731757056
2026-01-18 09:00:00,9.71699865464411,9.71699865464411
2026-01-18 10:00:00,10.330959424380966,10.330959424380966
2026-01-18 11:00:00,10.138896968915814,10.138896968915814
2026-01-18 12:00:00,10.272536149760821,10.272536149760821
2026-01-18 13:00:00,9.830312896229591,9.830312896229591
2026-01-18 14:00:00,10.365177547854167,10.365177547854167
2026-01-18 15:00:00,9.766950106737042,9.766950106737042
2026-01-18 16:00:00,10.40255276625752,10.40255276625752
2026-01-18 17:00:00,10.171262823681907,10.171262823681907
2026-01-18 18:00:00,10.282757976831613,10.282757976831613
2026-01-18 19:00:00,10.447614080502177,10.447614080502177
2026-01-18 20:00:00,10.658336593074058,10.658336593074058
2026-01-18 21:00:00,10.260393789942224,10.260393789942224
2026-01-18 22:00:00,10.238238215003069,10.238238215003069
2026-01-18 23:00:00,10.45302931557943,10.45302931557943
2026-01-19 00:00:00,10.332859366947057,10.332859366947057
2026-01-19 01:00:00,10.676505417765476,10.676505417765476
2026-01-19 02:00:00,10.647725070444196,10.647725070444196
2026-01-19 03:00:00,10.672327759683105,10.672327759683105
2026-01-19 04:00:00,10.64379856024754,10.64379856024754
2026-01-19 05:00:00,11.153890576350678,11.153890576350678
2026-01-19 06:00:00,10.842879527054093,10.842879527054093
2026-01-19 07:00:00,11.039757482736047,11.039757482736047
2026-01-19 08:00:00,11.102715675640754,11.102715675640754
2026-01-19 09:00:00,11.434402262669387,11.434402262669387
2026-01-19 10:00:00,11.315812490560054,-3.3247976875908396
2026-01-19 11:00:00,11.877599408600476,11.877599408600476
2026-01-19 12:00:00,10.92526442031355,10.92526442031355
2026-01-19 13:00:00,11.618435989645127,11.618435989645127
2026-01-19 14:00:00,11.512791008206005,11.512791008206005
2026-01-19 15:00:00,11.645006294599478,11.645006294599478
2026-01-19 16:00:00,12.332664277237557,12.332664277237557
2026-01-19 17:00:00,11.595944193953141,11.595944193953141
2026-01-19 18:00:00,11.724641265751112,
2026-01-19 19:00:00,12.076280438651045,
2026-01-19 20:00:00,11.830007048131472,
2026-01-19 21:00:00,12.062283773320264,
2026-01-19 22:00:00,12.082742242283945,
2026-01-19 23:00:00,12.212473405666048,
2026-01-20 00:00:00,12.481653950958744,
2026-01-20 01:00:00,12.581377060937106,
2026-01-20 02:00:00,12.640788427599112,
2026-01-20 03:00:00,12.591780501199183,
2026-01-20 04:00:00,13.309089191628962,
2026-01-20 05:00:00,12.662999836950402,
2026-01-20 06:00:00,12.894999300599986,
2026-01-20 07:00:00,13.127937280314375,
2026-01-20 08:00:00,13.413241625977832,
2026-01-20 09:00:00,13.17173469207708,
2026-01-20 10:00:00,13.135526545138882,
2026-01-20 11:00:00,13.104576893642651,
2026-01-20 12:00:00,13.255460981744422,
2026-01-20 13:00:00,13.264437153710094,
2026-01-20 14:00:00,13.277559812091491,
2026-01-20 15:00:00,13.729221701746559,
2026-01-20 16:00:00,13.73662750540824,
2026-01-20 17:00:00,13.595496017509964,
2026-01-20 18:00:00,13.761121260368075,
2026-01-20 19:00:00,13.492801819759258,
2026-01-20 20:00:00,13.46077226749691,
2026-01-20 21:00:00,13.514795837233258,
2026-01-20 22:00:00,13.536867446117784,
2026-01-20 23:00:00,13.830804907503362,
2026-01-21 00:00:00,13.846425229037955,
2026-01-21 01:00:00,14.076655592917765,
2026-01-21 02:00:00,13.488719213469262,
2026-01-21 03:00:00,14.270367998166742,
2026-01-21 04:00:00,13.787663876462947,
2026-01-21 05:00:00,14.341300875478364,
2026-01-21 06:00:00,14.115530880610006,
2026-01-21 07:00:00,13.810128734502543,
2026-01-21 08:00:00,13.993974850317288,
2026-01-21 09:00:00,13.573189629789534,
